CN102017000106331,20170227,CN106978438A,20170725,C12N15/82;C12N9/22;A01H5/10;C07K19/00;,北京大北农生物技术有限公司,杨进孝,提高同源重组效率的方法,北京市海淀区圆明园西路2号院中国农业科学院原子能利用研究所49号楼,100193
CN102017000151346,20170314,CN106980314A,20170725,G05D1/00;G05D1/02;,联想（北京）有限公司,石彬,一种运动控制方法及电子设备,北京市海淀区上地西路6号,100085
CN102017000108564,20170227,CN106973935A,20170725,A01N53/08;A01N43/16;A01P7/04;,南京华洲药业有限公司,孙会杰,含环虫酰肼和氟丙菊酯的复合杀虫组合物及其用途,江苏省南京市高淳区桠溪镇东风路8号,211303
CN102017000108298,20170227,CN106980648A,20170725,G06F17/30;G06K9/62;,南京邮电大学,李华康,一种基于概率矩阵分解结合相似度的个性化推荐方法,江苏省南京市亚东新城区文苑路9号,210023
CN102017000168909,20170321,CN106982139A,20170725,H04L12/24;H04L29/08;,深圳先进技术研究院,曹珊,一种基于多机器人多任务的指派问题的方法及装置、用户设备,广东省深圳市南山区西丽大学城学苑大道1068号,518055
CN102017000170772,20170321,CN106979635A,20170725,F25B30/06;F16L1/028;,朱以强,朱以强,一种地源热泵系统地下传热管施工方法,安徽省芜湖市镜湖区渡春路渡春花园17-2-101室,241000
CN102017000120812,20170302,CN106973663A,20170725,A01G1/00;,安徽金培因科技有限公司,王亚男,一种基于生态环保的白菜栽培方法,安徽省合肥市高新区杨林路5号生产楼501室,230000
CN102017000120662,20170302,CN106982334A,20170725,H04N5/247;H04N7/18;G06K9/00;G06T7/292;,上海申通地铁集团有限公司,上海期安智能科技有限公司,用于地铁车站的客流监控装置及方法,上海市徐汇区衡山路12号,200031
CN102017000183502,20170324,CN106973764A,20170725,A01G31/00;A01C21/00;,江苏红豆杉生物科技股份有限公司,朱波风,一种曼地亚红豆杉水培盆景的生产方法,江苏省无锡市锡山区东港镇港下,214199
CN102017000183476,20170324,CN106980904A,20170725,G06Q10/02;G06Q30/06;G06Q50/30;,中国联合网络通信集团有限公司,李希金,网约车订单的监控方法、平台及系统,北京市西城区金融大街21号,100033
CN102017000072675,20170210,CN106980589A,20170725,G06F13/40;G06F13/42;,海尔优家智能科技（北京）有限公司,张威,一种RS‑485自动收发电路,北京市海淀区知春路106号太平洋国际大厦6层601-606室,100086
CN102017000165694,20170320,CN106977154A,20170725,C04B28/04;,南充市畅通科技服务有限公司,龚政,一种多用途干混预拌砂浆,四川省南充市顺庆区莲池路54号大学科技园大厦222号,637000
CN102017000100205,20170223,CN106979747A,20170725,G01B11/00;G01N9/04;,广州市市政集团有限公司,殷红伟,泥水盾构土方测量管理方法,广东省广州市越秀区横枝岗路287号三楼,510000
CN102017000154046,20170315,CN106977269A,20170725,C05G3/00;C05F17/00;,安徽省卫国农业科技有限公司,范成珍,一种提高胡萝卜光合特性的肥料,安徽省蚌埠市五河县新天地1号楼1167号,233300
CN102017000140182,20170310,CN106974957A,20170725,A61K36/481;A61P35/00;A61P35/04;A61P37/04;A23L33/00;A23L31/00;A61K31/01;,马国标,马国标,一种抗癌肿组合物及制备方法,广东省广州市狮岭镇阳光南路6号中国皮具文化园2号楼208室,510850
CN102017000201176,20170330,CN106976933A,20170725,C02F1/461;C23C18/12;C02F101/30;C02F101/36;C02F101/38;,郭鸿岑,郭鸿岑,一种处理农药废水的电极及其制备和应用,上海市松江区谷阳北路2399弄5号301室,201620
CN102017000155085,20170315,CN106978532A,20170725,C22B1/06;C22B3/08;C22B60/02;C22B59/00;,包头稀土研究院,崔建国,浓硫酸提取含氟稀土矿物中稀土、氟和钍的方法,内蒙古自治区包头市稀土高新区黄河大街36号,014030
CN102017000209159,20170331,CN106981778A,20170725,H01R13/639;H01R13/631;,中航光电科技股份有限公司,王小林,一种连接器及连接器组件,河南省洛阳市高新技术开发区周山路10号,471003
CN102017000208748,20170331,CN106980688A,20170725,G06F17/30;G06K9/62;,上海掌门科技有限公司,陈大年,一种用于提供交友对象的方法、设备及系统,上海市嘉定区沪宜公路5358号140室,201806
CN102017000129622,20170307,CN106975608A,20170725,B07B7/01;,云南农业大学,邹欢,粮食自动处理机,云南省昆明市沣源路云南农业大学,650201
CN102017000172644,20170321,CN106980721A,20170725,G06F17/50;,电子科技大学,周秀云,一种虚焊检测有限元仿真分析方法,四川省成都市高新区（西区）西源大道2006号,611731
